0.000069, 0.006950, 20
0.000309, 0.011989, 20
0.000935, 0.031274, 20
0.002047, 0.055597, 20
0.003784, 0.086871, 20
0.006286, 0.125094, 20
0.009691, 0.170267, 20
0.014139, 0.222389, 20
0.019768, 0.281462, 20
0.026718, 0.347483, 20
0.035127, 0.420455, 20
0.045135, 0.500376, 20
0.056880, 0.587247, 20
0.070501, 0.681068, 20
0.086138, 0.781838, 20
0.103929, 0.889558, 20
0.124013, 1.004227, 20
0.146530, 1.125846, 20
0.171619, 1.254415, 20
0.199417, 1.389934, 20
0.230065, 1.532402, 20
0.263702, 1.681820, 20
0.300465, 1.838187, 20
0.340496, 2.001505, 20
0.383931, 2.171771, 20
0.430841, 2.345513, 20
0.481226, 2.519255, 20
0.535086, 2.692997, 20
0.592421, 2.866738, 20
0.653231, 3.040480, 20
0.717515, 3.214222, 20
0.785274, 3.387963, 20
0.856508, 3.561705, 20
0.931217, 3.735447, 20
1.009401, 3.909189, 20
1.091060, 4.082930, 20
1.176193, 4.256672, 20
1.264802, 4.430414, 20
1.356885, 4.604156, 20
1.452443, 4.777897, 20
1.551475, 4.951639, 20
1.653983, 5.125381, 20
1.759965, 5.299122, 20
1.869423, 5.472864, 20
1.982355, 5.646606, 20
2.098692, 5.816873, 20
2.218296, 5.980190, 20
2.341027, 6.136557, 20
2.466747, 6.285975, 20
2.595316, 6.428444, 20
2.726595, 6.563962, 20
2.860445, 6.692531, 20
2.996728, 6.814150, 20
3.135305, 6.928820, 20
3.276036, 7.036540, 20
3.418782, 7.137310, 20
3.563404, 7.231130, 20
3.709764, 7.318001, 20
3.857723, 7.397922, 20
4.007141, 7.470894, 20
4.157879, 7.536916, 20
4.309799, 7.595988, 20
4.462761, 7.648110, 20
4.616627, 7.693283, 20
4.771257, 7.731506, 20
4.926512, 7.762780, 20
5.082255, 7.787104, 20
5.238344, 7.804478, 20
5.394634, 7.814475, 20
5.550906, 7.813619, 20
5.706953, 7.802339, 20
5.862635, 7.784109, 20
6.017814, 7.758929, 20
6.172350, 7.726800, 20
6.326104, 7.687721, 20
6.478938, 7.641693, 20
6.630712, 7.588715, 20
6.781288, 7.528787, 20
6.930526, 7.461909, 20
7.078288, 7.388082, 20
7.224434, 7.307305, 20
7.368825, 7.219579, 20
7.511323, 7.124902, 20
7.651789, 7.023276, 20
7.790083, 6.914701, 20
7.926066, 6.799176, 20
8.059600, 6.676701, 20
8.190546, 6.547276, 20
8.318764, 6.410902, 20
8.444116, 6.267578, 20
8.566462, 6.117304, 20
8.685663, 5.960081, 20
8.801581, 5.795908, 20
8.914086, 5.625214, 20
9.023115, 5.451472, 20
9.128670, 5.277730, 20
9.230750, 5.103988, 20
9.329354, 4.930247, 20
9.424485, 4.756505, 20
9.516140, 4.582763, 20
9.604320, 4.409022, 20
9.689026, 4.235280, 20
9.770257, 4.061538, 20
9.848013, 3.887796, 20
9.922294, 3.714055, 20
9.993100, 3.540313, 20
10.060431, 3.366571, 20
10.124288, 3.192830, 20
10.184670, 3.019088, 20
10.241577, 2.845346, 20
10.295009, 2.671604, 20
10.344966, 2.497863, 20
10.391448, 2.324121, 20
10.434464, 2.150807, 20
10.474092, 1.981396, 20
10.510471, 1.818934, 20
10.543740, 1.663423, 20
10.574037, 1.514860, 20
10.601502, 1.373248, 20
10.626273, 1.238585, 20
10.648491, 1.110872, 20
10.668293, 0.990108, 20
10.685819, 0.876294, 20
10.701208, 0.769430, 20
10.714598, 0.669516, 20
10.726129, 0.576551, 20
10.735940, 0.490536, 20
10.744169, 0.411470, 20
10.750956, 0.339354, 20
10.756440, 0.274188, 20
10.760759, 0.215972, 20
10.764053, 0.164705, 20
10.766461, 0.120388, 20
10.768122, 0.083020, 20
10.769174, 0.052602, 20
10.769756, 0.029134, 20
10.770009, 0.012616, 20
10.770069, 0.003047, 20
10.770069, 0.000000, 20
