dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.229983,11.600000,0.000069,0.006929,0.346465,17.323237,6.283171
0.020000,3.230265,11.600000,0.000351,0.014104,0.358755,0.614537,0.000047
0.020000,3.231048,11.600000,0.001134,0.039140,1.251795,44.651981,0.000185
0.020000,3.232440,11.600001,0.002526,0.069589,1.522426,13.531553,0.000431
0.020000,3.234615,11.600002,0.004701,0.108748,1.957958,21.776573,0.000816
0.020000,3.237747,11.600005,0.007834,0.156630,2.394114,21.807815,0.001371
0.020000,3.242013,11.600013,0.012099,0.213254,2.831193,21.853936,0.002127
0.020000,3.247585,11.600027,0.017672,0.278645,3.269568,21.918755,0.003117
0.020000,3.254642,11.600054,0.024728,0.352839,3.709666,22.004912,0.004373
0.020000,3.263360,11.600099,0.033446,0.435879,4.151989,22.116167,0.005928
0.020000,3.273916,11.600171,0.044002,0.527821,4.597117,22.256380,0.007817
0.020000,3.286490,11.600284,0.056577,0.628734,5.045678,22.428057,0.010074
0.020000,3.301263,11.600452,0.071351,0.738703,5.498420,22.637095,0.012738
0.020000,3.318418,11.600697,0.088508,0.857826,5.956134,22.885686,0.015847
0.020000,3.338139,11.601045,0.108232,0.986220,6.419736,23.180119,0.019442
0.020000,3.360614,11.601529,0.130712,1.124025,6.890225,23.524467,0.023565
0.020000,3.386034,11.602187,0.156140,1.271399,7.368707,23.924065,0.028262
0.020000,3.414591,11.603071,0.184711,1.428527,7.856402,24.384779,0.033584
0.020000,3.446482,11.604238,0.216623,1.595620,8.354654,24.912586,0.039582
0.020000,3.481908,11.605760,0.252082,1.772919,8.864924,25.513503,0.046313
0.020000,3.521072,11.607722,0.291296,1.960695,9.388800,26.193817,0.053840
0.020000,3.564185,11.610227,0.334481,2.159254,9.927989,26.959449,0.062229
0.020000,3.611458,11.613393,0.381860,2.368940,10.484306,27.815824,0.071553
0.020000,3.663108,11.617363,0.433662,2.590133,11.059628,28.766130,0.081893
0.020000,3.719356,11.622303,0.490127,2.823250,11.655871,29.812138,0.093334
0.020000,3.780427,11.628408,0.551502,3.068748,12.274888,30.950826,0.105971
0.020000,3.846545,11.635906,0.618044,3.327115,12.918344,32.172834,0.119909
0.020000,3.917938,11.645063,0.690022,3.598866,13.587543,33.459927,0.135259
0.020000,3.994828,11.656186,0.767712,3.884529,14.283148,34.780262,0.152143
0.020000,4.077341,11.669619,0.851312,4.179960,14.771539,24.419526,0.170670
0.020000,4.165497,11.685730,0.940928,4.480809,15.042441,13.545124,0.190934
0.020000,4.259295,11.704934,1.036671,4.787184,15.318794,13.817621,0.213033
0.020000,4.358705,11.727687,1.138652,5.099029,15.592230,13.671803,0.237060
0.020000,4.463658,11.754491,1.246973,5.416056,15.851327,12.954852,0.263107
0.020000,4.574033,11.785887,1.361727,5.737677,16.081053,11.486336,0.291253
0.020000,4.689645,11.822458,1.482985,6.062924,16.262369,9.065768,0.321562
0.020000,4.810231,11.864811,1.610792,6.390366,16.372125,5.487819,0.354071
0.020000,4.935431,11.913572,1.745153,6.718037,16.383543,0.570910,0.388785
0.020000,5.064781,11.969359,1.886021,7.043387,16.267477,-5.803299,0.425664
0.020000,5.197698,12.032766,2.033287,7.363282,15.994780,-13.634851,0.464612
0.020000,5.333477,12.104324,2.186768,7.674078,15.539781,-22.749974,0.505472
0.020000,5.471216,12.184423,2.346104,7.966777,14.634955,-45.241307,0.547989
0.020000,5.609839,12.273261,2.510751,8.232342,13.278234,-67.836029,0.591812
0.020000,5.748232,12.370856,2.680094,8.467176,11.741719,-76.825765,0.636526
0.020000,5.885283,12.477037,2.853465,8.668559,10.069133,-83.629296,0.681669
0.020000,6.019939,12.591451,3.030165,8.834978,8.320967,-87.408303,0.726755
0.020000,6.151256,12.713573,3.209491,8.966329,6.567551,-87.670811,0.771293
0.020000,6.278436,12.842752,3.390770,9.063925,4.879800,-84.387528,0.814817
0.020000,6.400860,12.978241,3.573376,9.130322,3.319817,-77.999176,0.856903
0.020000,6.518093,13.119254,3.756756,9.168993,1.933579,-69.311859,0.897191
0.020000,6.629884,13.264996,3.940435,9.183937,0.747201,-59.318939,0.935387
0.020000,6.736146,13.414703,4.124020,9.179277,-0.232986,-49.009332,0.971272
0.020000,6.836932,13.567662,4.307199,9.158931,-1.017300,-39.215698,1.004693
0.020000,6.932409,13.723227,4.489727,9.126373,-1.627923,-30.531130,1.035559
0.020000,7.022829,13.880820,4.671416,9.084497,-2.093794,-23.293585,1.063827
0.020000,7.108502,14.039932,4.852128,9.035574,-2.446183,-17.619433,1.089496
0.020000,7.189780,14.200117,5.031753,8.981265,-2.715408,-13.461281,1.112592
0.020000,7.267035,14.360981,5.210207,8.922689,-2.928801,-10.669631,1.133163
0.020000,7.340649,14.522178,5.387417,8.860495,-3.109706,-9.045235,1.151266
0.020000,7.411005,14.683393,5.563316,8.794950,-3.277256,-8.377509,1.166963
0.020000,7.478480,14.844342,5.737836,8.726017,-3.446633,-8.468865,1.180316
0.020000,7.543440,15.004757,5.910905,8.653426,-3.629582,-9.147453,1.191381
0.020000,7.606240,15.164382,6.082439,8.576725,-3.835020,-10.271900,1.200209
0.020000,7.667221,15.322969,6.252346,8.495333,-4.069636,-11.730762,1.206838
0.020000,7.726708,15.480267,6.420517,8.408564,-4.338420,-13.439200,1.211294
0.020000,7.785012,15.636026,6.586831,8.315662,-4.645104,-15.334233,1.213593
0.020000,7.842427,15.789985,6.751147,8.215812,-4.992494,-17.369486,1.213733
0.020000,7.899234,15.941873,6.913310,8.108159,-5.382689,-19.509767,1.211700
0.020000,7.955686,16.091386,7.073125,7.990773,-5.869251,-24.328074,1.207463
0.020000,8.011997,16.238144,7.230316,7.859541,-6.561622,-34.618572,1.200982
0.020000,8.068367,16.381775,7.384613,7.714860,-7.234034,-33.620575,1.192203
0.020000,8.124999,16.521953,7.535799,7.559262,-7.779900,-27.293311,1.181057
0.020000,8.182066,16.658334,7.683638,7.391946,-8.365841,-29.297054,1.167461
0.020000,8.239716,16.790557,7.827882,7.212205,-8.987046,-31.060225,1.151320
0.020000,8.298062,16.918248,7.968271,7.019486,-9.635924,-32.443924,1.132528
0.020000,8.357181,17.041025,8.104541,6.813464,-10.301110,-33.259307,1.110974
0.020000,8.417112,17.158504,8.236423,6.594138,-10.966296,-33.259317,1.086548
0.020000,8.477846,17.270313,8.363663,6.361958,-11.608996,-32.134964,1.059146
0.020000,8.539335,17.376100,8.486022,6.117969,-12.199452,-29.522792,1.028684
0.020000,8.601485,17.475558,8.603301,5.863968,-12.700055,-25.030178,0.995109
0.020000,8.664165,17.568440,8.715354,5.602651,-13.065830,-18.288761,0.958413
0.020000,8.727218,17.654584,8.822109,5.337718,-13.246670,-9.041989,0.918654
0.020000,8.790478,17.733931,8.923586,5.073878,-13.191997,2.733658,0.875971
0.020000,8.853789,17.806539,9.019921,4.816714,-12.858184,16.690629,0.830602
0.020000,8.917031,17.872592,9.111368,4.572350,-12.218237,31.997351,0.782889
0.020000,8.980141,17.932386,9.198306,4.346909,-11.272025,47.310613,0.733281
0.020000,9.043126,17.986313,9.281222,4.145827,-10.054097,60.896414,0.682323
0.020000,9.106062,18.034824,9.360685,3.973114,-8.635645,70.922579,0.630628
0.020000,9.169084,18.078391,9.437300,3.830750,-7.118217,75.871415,0.578844
0.020000,9.232356,18.117469,9.511667,3.718362,-5.619405,74.940621,0.527613
0.020000,9.296038,18.152468,9.584332,3.633283,-4.253953,68.272576,0.477531
0.020000,9.360247,18.183741,9.655752,3.570968,-3.115724,56.911429,0.429114
0.020000,9.425033,18.211576,9.726265,3.525657,-2.265581,42.507180,0.382778
0.020000,9.490364,18.236214,9.796087,3.491103,-1.727682,26.894960,0.338830
0.020000,9.556119,18.257855,9.865312,3.461233,-1.493510,11.708574,0.297473
0.020000,9.622098,18.276681,9.933924,3.430618,-1.530736,-1.861283,0.258814
0.020000,9.688036,18.292863,10.001819,3.394748,-1.793494,-13.137936,0.222882
0.020000,9.753634,18.306576,10.068835,3.350815,-2.196642,-20.157354,0.189639
0.020000,9.818609,18.318007,10.134808,3.298626,-2.609445,-20.640183,0.158983
0.020000,9.882699,18.327348,10.199575,3.238345,-3.014079,-20.231700,0.130772
0.020000,9.945647,18.334790,10.262961,3.169315,-3.451491,-21.870590,0.104856
0.020000,10.007208,18.340522,10.324788,3.091356,-3.897965,-22.323716,0.081078
0.020000,10.067152,18.344730,10.384881,3.004617,-4.336927,-21.948078,0.059287
0.020000,10.125271,18.347593,10.443070,2.909468,-4.757439,-21.025610,0.039335
0.020000,10.181374,18.349284,10.499198,2.806412,-5.152816,-19.768822,0.021085
0.020000,10.235290,18.349968,10.553119,2.696023,-5.519447,-18.331571,0.004411
0.020000,10.299288,18.350000,10.617117,3.199907,25.194185,1535.681612,0.000000
0.020000,10.364347,18.350000,10.682176,3.252949,2.652083,-1127.105128,0.000000
0.020000,10.425387,18.350000,10.743216,3.051999,-10.047478,-634.978013,0.000000
0.020000,10.482430,18.350000,10.800258,2.852131,-9.993409,2.703407,0.000000
0.020000,10.535566,18.350000,10.853394,2.656809,-9.766109,11.365025,0.000000
0.020000,10.584934,18.350000,10.902763,2.468416,-9.419644,17.323237,0.000000
0.020000,10.630673,18.350000,10.948502,2.286952,-9.073179,17.323237,0.000000
0.020000,10.672922,18.350000,10.990750,2.112418,-8.726715,17.323237,0.000000
0.020000,10.711818,18.350000,11.029646,1.944813,-8.380250,17.323237,0.000000
0.020000,10.747501,18.350000,11.065329,1.784137,-8.033785,17.323237,0.000000
0.020000,10.780109,18.350000,11.097937,1.630391,-7.687320,17.323237,0.000000
0.020000,10.809780,18.350000,11.127608,1.483574,-7.340856,17.323237,0.000000
0.020000,10.836654,18.350000,11.154482,1.343686,-6.994391,17.323237,0.000000
0.020000,10.860868,18.350000,11.178697,1.210727,-6.647926,17.323237,0.000000
0.020000,10.882562,18.350000,11.200391,1.084698,-6.301461,17.323237,0.000000
0.020000,10.901874,18.350000,11.219703,0.965598,-5.954997,17.323237,0.000000
0.020000,10.918943,18.350000,11.236771,0.853427,-5.608532,17.323237,0.000000
0.020000,10.933907,18.350000,11.251735,0.748186,-5.262067,17.323237,0.000000
0.020000,10.946904,18.350000,11.264732,0.649874,-4.915603,17.323237,0.000000
0.020000,10.958074,18.350000,11.275902,0.558491,-4.569138,17.323237,0.000000
0.020000,10.967555,18.350000,11.285383,0.474038,-4.222673,17.323237,0.000000
0.020000,10.975485,18.350000,11.293313,0.396514,-3.876208,17.323237,0.000000
0.020000,10.982003,18.350000,11.299832,0.325919,-3.529744,17.323237,0.000000
0.020000,10.987248,18.350000,11.305077,0.262253,-3.183279,17.323237,0.000000
0.020000,10.991359,18.350000,11.309187,0.205517,-2.836814,17.323237,0.000000
0.020000,10.994473,18.350000,11.312301,0.155710,-2.490349,17.323237,0.000000
0.020000,10.996730,18.350000,11.314558,0.112832,-2.143885,17.323237,0.000000
0.020000,10.998267,18.350000,11.316096,0.076884,-1.797420,17.323237,0.000000
0.020000,10.999225,18.350000,11.317053,0.047865,-1.450955,17.323237,0.000000
0.020000,10.999740,18.350000,11.317568,0.025775,-1.104490,17.323237,0.000000
0.020000,10.999952,18.350000,11.317781,0.010615,-0.758026,17.323237,0.000000
0.020000,11.000000,18.350000,11.317828,0.002383,-0.411561,17.323237,0.000000
0.020000,11.000000,18.350000,11.317828,0.000000,-0.119164,14.619831,0.000000
