0.000070, 0.007035, 20
0.000368, 0.014869, 20
0.001168, 0.039997, 20
0.002590, 0.071115, 20
0.004813, 0.111140, 20
0.008015, 0.160090, 20
0.012374, 0.217993, 20
0.018072, 0.284888, 20
0.025289, 0.360825, 20
0.034206, 0.445872, 20
0.045008, 0.540113, 20
0.057881, 0.643653, 20
0.073014, 0.756619, 20
0.090597, 0.879168, 20
0.110827, 1.011484, 20
0.133903, 1.153787, 20
0.160029, 1.306340, 20
0.189418, 1.469449, 20
0.222288, 1.643474, 20
0.258865, 1.828837, 20
0.299385, 2.026032, 20
0.344098, 2.235632, 20
0.393171, 2.453642, 20
0.446691, 2.676010, 20
0.504757, 2.903310, 20
0.567481, 3.136170, 20
0.634986, 3.375261, 20
0.707412, 3.621301, 20
0.784912, 3.875036, 20
0.867657, 4.137226, 20
0.955829, 4.408606, 20
1.049626, 4.689839, 20
1.149255, 4.981432, 20
1.254927, 5.283635, 20
1.366853, 5.596284, 20
1.485225, 5.918619, 20
1.610206, 6.249045, 20
1.741904, 6.584887, 20
1.880347, 6.922146, 20
2.025454, 7.255344, 20
2.177005, 7.577544, 20
2.334617, 7.880638, 20
2.497737, 8.155990, 20
2.665645, 8.395406, 20
2.837491, 8.592300, 20
3.012234, 8.737143, 20
3.188720, 8.824310, 20
3.365877, 8.857843, 20
3.542775, 8.844886, 20
3.718663, 8.794414, 20
3.892981, 8.715883, 20
4.065343, 8.618102, 20
4.235513, 8.508508, 20
4.403370, 8.392857, 20
4.568875, 8.275229, 20
4.732039, 8.158224, 20
4.892904, 8.043244, 20
5.051520, 7.930781, 20
5.207933, 7.820675, 20
5.362180, 7.712320, 20
5.514276, 7.604819, 20
5.664218, 7.497100, 20
5.811978, 7.387986, 20
5.957503, 7.276248, 20
6.100715, 7.160628, 20
6.241513, 7.039860, 20
6.379711, 6.909930, 20
6.515107, 6.769772, 20
6.647526, 6.620954, 20
6.776770, 6.462208, 20
6.902615, 6.292273, 20
7.024814, 6.109913, 20
7.143092, 5.913936, 20
7.257157, 5.703242, 20
7.366695, 5.476890, 20
7.471379, 5.234201, 20
7.570877, 4.974905, 20
7.664864, 4.699337, 20
7.753037, 4.408685, 20
7.835143, 4.105275, 20
7.911000, 3.792854, 20
7.980536, 3.476822, 20
8.043822, 3.164280, 20
8.101098, 2.863798, 20
8.152794, 2.584783, 20
8.199522, 2.336427, 20
8.242050, 2.126374, 20
8.281238, 1.959409, 20
8.317988, 1.837525, 20
8.353168, 1.758987, 20
8.387527, 1.717965, 20
8.421657, 1.706498, 20
8.455976, 1.715946, 20
8.490737, 1.738018, 20
8.526046, 1.765491, 20
8.561898, 1.792569, 20
8.598197, 1.814948, 20
8.634791, 1.829691, 20
8.671491, 1.834998, 20
8.708090, 1.829954, 20
8.744375, 1.814289, 20
8.780139, 1.788177, 20
8.815181, 1.752086, 20
8.849314, 1.706652, 20
8.882366, 1.652601, 20
8.914180, 1.590692, 20
8.944613, 1.521676, 20
8.973539, 1.446279, 20
9.000842, 1.365183, 20
9.026423, 1.279025, 20
9.050191, 1.188392, 20
9.072106, 1.095760, 20
9.092189, 1.004159, 20
9.110483, 0.914681, 20
9.127039, 0.827834, 20
9.141921, 0.744056, 20
9.155195, 0.663718, 20
9.166938, 0.587139, 20
9.177229, 0.514589, 20
9.186155, 0.446298, 20
9.193805, 0.382456, 20
9.200269, 0.323226, 20
9.205644, 0.268741, 20
9.210026, 0.219110, 20
9.213515, 0.174423, 20
9.216210, 0.134749, 20
9.218212, 0.100143, 20
9.219625, 0.070646, 20
9.220551, 0.046287, 20
9.221093, 0.027087, 20
9.221354, 0.013059, 20
9.221438, 0.004209, 20
9.221449, 0.000539, 20
9.221449, 0.000000, 20
