dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.114164,1.386989,8.083051,10.533035,3.132706,-1.610430,0.072640
0.020000,11.325370,1.404282,8.294964,10.595627,3.129605,-0.155063,0.091019
0.020000,11.537459,1.425769,8.508139,10.658733,3.155269,1.283192,0.111208
0.020000,11.750320,1.451893,8.722596,10.722889,3.207808,2.626982,0.133346
0.020000,11.963817,1.483133,8.938367,10.788550,3.283075,3.763342,0.157579
0.020000,12.177785,1.520003,9.155488,10.856025,3.373751,4.533781,0.184060
0.020000,12.392010,1.563052,9.373996,10.925390,3.468210,4.722984,0.212942
0.020000,12.606223,1.612860,9.593923,10.996374,3.549228,4.050871,0.244372
0.020000,12.820078,1.670029,9.815288,11.068227,3.592618,2.169508,0.278487
0.020000,13.033133,1.735171,10.038079,11.139549,3.566102,-1.325784,0.315397
0.020000,13.244829,1.808882,10.262241,11.208125,3.428822,-6.864020,0.355176
0.020000,13.454474,1.891716,10.487657,11.270768,3.132163,-14.832943,0.397841
0.020000,13.661221,1.984136,10.714121,11.323222,2.622680,-25.474161,0.443334
0.020000,13.864075,2.086469,10.941325,11.360179,1.847839,-38.742056,0.491506
0.020000,14.061893,2.198845,11.168834,11.375475,0.764813,-54.151307,0.542101
0.020000,14.253428,2.321143,11.396084,11.362505,-0.648507,-70.665995,0.594747
0.020000,14.437380,2.452947,11.622381,11.314854,-2.382560,-86.702617,0.648961
0.020000,14.612476,2.593518,11.846923,11.227077,-4.388830,-100.313508,0.704164
0.020000,14.777560,2.741812,12.068832,11.095477,-6.579997,-109.558366,0.759714
0.020000,14.931679,2.896519,12.287206,10.918686,-8.839578,-112.979047,0.814945
0.020000,15.074156,3.056138,12.501164,10.697890,-11.039753,-110.008762,0.869210
0.020000,15.204625,3.219072,12.709897,10.436639,-13.062593,-101.141988,0.921925
0.020000,15.323035,3.383720,12.912702,10.140272,-14.818334,-87.787074,0.972601
0.020000,15.429625,3.548564,13.109005,9.815158,-16.255717,-71.869106,1.020857
0.020000,15.524872,3.712224,13.298363,9.467902,-17.362780,-55.353151,1.066427
0.020000,15.609429,3.873495,13.480457,9.104702,-18.159981,-39.860050,1.109156
0.020000,15.684063,4.031360,13.655076,8.730915,-18.689353,-26.468639,1.148980
0.020000,15.749617,4.185016,13.822132,8.352809,-18.905302,-10.797443,1.185917
0.020000,15.806977,4.333912,13.981694,7.978087,-18.736130,8.458597,1.220062
0.020000,15.857009,4.477681,14.133920,7.611308,-18.338918,19.860636,1.251554
0.020000,15.900526,4.616071,14.278990,7.253539,-17.888468,22.522504,1.280548
0.020000,15.938273,4.748917,14.417095,6.905241,-17.414920,23.677398,1.307211
0.020000,15.970925,4.876122,14.548424,6.566440,-16.940017,23.745114,1.331707
0.020000,15.999093,4.997638,14.673161,6.236868,-16.478612,23.070277,1.354197
0.020000,16.023321,5.113452,14.791483,5.916064,-16.040209,21.920145,1.374833
0.020000,16.044096,5.223578,14.903552,5.603457,-15.630345,20.493197,1.393759
0.020000,16.061848,5.328049,15.009520,5.298422,-15.251723,18.931122,1.411105
0.020000,16.076962,5.426907,15.109527,5.000320,-14.905103,17.330985,1.426993
0.020000,16.089776,5.520202,15.203697,4.708521,-14.589965,15.756885,1.441533
0.020000,16.100592,5.607986,15.292146,4.422421,-14.304998,14.248362,1.454822
0.020000,16.109675,5.690316,15.374975,4.141452,-14.048434,12.828208,1.466952
0.020000,16.117265,5.767279,15.452311,3.866843,-13.730476,15.897895,1.478006
0.020000,16.123578,5.839046,15.524355,3.602184,-13.232934,24.877079,1.488072
0.020000,16.128806,5.905827,15.591341,3.349295,-12.644478,29.422817,1.497235
0.020000,16.133115,5.967831,15.653494,3.107669,-12.081310,28.158418,1.505570
0.020000,16.136647,6.025260,15.711032,2.876861,-11.540359,27.047537,1.513145
0.020000,16.139525,6.078312,15.764161,2.656483,-11.018905,26.072699,1.520022
0.020000,16.141856,6.127180,15.813085,2.446192,-10.514543,25.218108,1.526256
0.020000,16.143729,6.172055,15.857999,2.245689,-10.025155,24.469389,1.531896
0.020000,16.145222,6.213122,15.899093,2.054712,-9.548878,23.813826,1.536988
0.020000,16.146402,6.250564,15.936554,1.873030,-9.084073,23.240263,1.541574
0.020000,16.147326,6.284560,15.970563,1.700444,-8.629300,22.738669,1.545692
0.020000,16.148041,6.315287,16.001298,1.536778,-8.183289,22.300522,1.549376
0.020000,16.148587,6.342919,16.028936,1.381880,-7.744922,21.918353,1.552659
0.020000,16.148999,6.367628,16.053648,1.235616,-7.313213,21.585445,1.555571
0.020000,16.149305,6.389584,16.075606,1.097870,-6.887285,21.296394,1.558140
0.020000,16.149529,6.408953,16.094976,0.968543,-6.466367,21.045909,1.560392
0.020000,16.149688,6.425903,16.111927,0.847547,-6.049771,20.829790,1.562351
0.020000,16.149800,6.440599,16.126624,0.734810,-5.636887,20.644233,1.564042
0.020000,16.149876,6.453204,16.139229,0.630266,-5.227171,20.485767,1.565485
