0.000070, 0.007011, 20
0.000219, 0.007427, 20
0.000691, 0.023637, 20
0.001532, 0.042012, 20
0.002844, 0.065621, 20
0.004733, 0.094445, 20
0.007302, 0.128455, 20
0.010654, 0.167614, 20
0.014892, 0.211869, 20
0.020115, 0.261151, 20
0.026422, 0.315376, 20
0.033911, 0.374434, 20
0.042675, 0.438196, 20
0.052805, 0.506502, 20
0.064388, 0.579159, 20
0.077507, 0.655940, 20
0.092238, 0.736570, 20
0.108653, 0.820727, 20
0.126813, 0.908029, 20
0.146774, 0.998024, 20
0.168577, 1.090179, 20
0.192255, 1.183867, 20
0.217822, 1.278346, 20
0.245229, 1.370378, 20
0.274365, 1.456769, 20
0.305099, 1.536696, 20
0.337283, 1.609242, 20
0.370751, 1.673388, 20
0.405312, 1.728016, 20
0.440750, 1.771914, 20
0.476826, 1.803805, 20
0.513274, 1.822389, 20
0.549802, 1.826430, 20
0.586100, 1.814891, 20
0.621843, 1.787140, 20
0.656708, 1.743252, 20
0.690396, 1.684417, 20
0.722665, 1.613455, 20
0.753373, 1.535387, 20
0.782532, 1.457946, 20
0.810368, 1.391812, 20
0.837374, 1.350288, 20
0.864337, 1.348148, 20
0.892329, 1.399599, 20
0.922643, 1.515680, 20
0.956658, 1.700756, 20
0.995691, 1.951651, 20
1.040872, 2.259089, 20
1.093052, 2.608991, 20
1.152761, 2.985427, 20
1.220226, 3.373267, 20
1.295424, 3.759899, 20
1.378143, 4.135937, 20
1.468046, 4.495154, 20
1.564726, 4.833980, 20
1.667743, 5.150875, 20
1.776657, 5.445723, 20
1.891044, 5.719343, 20
2.010507, 5.973123, 20
2.134682, 6.208774, 20
2.263246, 6.428167, 20
2.395910, 6.633242, 20
2.532430, 6.825961, 20
2.672595, 7.008291, 20
2.816240, 7.182210, 20
2.963234, 7.349727, 20
3.113492, 7.512906, 20
3.266904, 7.670604, 20
3.423400, 7.824803, 20
3.583021, 7.981033, 20
3.745857, 8.141785, 20
3.912050, 8.309663, 20
4.081797, 8.487321, 20
4.255343, 8.677320, 20
4.432980, 8.881870, 20
4.615028, 9.102396, 20
4.801806, 9.338865, 20
4.993582, 9.588831, 20
5.190507, 9.846229, 20
5.392509, 10.100105, 20
5.599184, 10.333761, 20
5.809685, 10.525066, 20
6.022661, 10.648765, 20
6.236282, 10.681064, 20
6.448391, 10.605475, 20
6.656744, 10.417633, 20
6.859277, 10.126667, 20
7.054325, 9.752389, 20
7.240721, 9.319802, 20
7.417791, 8.853508, 20
7.585367, 8.378779, 20
7.743671, 7.915214, 20
7.893106, 7.471714, 20
8.034151, 7.052290, 20
8.167313, 6.658063, 20
8.293080, 6.288355, 20
8.411910, 5.941495, 20
8.524217, 5.615353, 20
8.630370, 5.307670, 20
8.730695, 5.016248, 20
8.825476, 4.739052, 20
8.914961, 4.474247, 20
8.999365, 4.220210, 20
9.078876, 3.975521, 20
9.139053, 3.008868, 20
9.195874, 2.841055, 20
9.249470, 2.679810, 20
9.299842, 2.518565, 20
9.346988, 2.357320, 20
9.390910, 2.196075, 20
9.431606, 2.034830, 20
9.469078, 1.873586, 20
9.503386, 1.715427, 20
9.534664, 1.563860, 20
9.563050, 1.419304, 20
9.588685, 1.281759, 20
9.611709, 1.151224, 20
9.632263, 1.027700, 20
9.650487, 0.911187, 20
9.666521, 0.801684, 20
9.680505, 0.699192, 20
9.692579, 0.603710, 20
9.702884, 0.515239, 20
9.711559, 0.433779, 20
9.718746, 0.359329, 20
9.724584, 0.291890, 20
9.729213, 0.231462, 20
9.732774, 0.178044, 20
9.735406, 0.131637, 20
9.737251, 0.092241, 20
9.738448, 0.059855, 20
9.739138, 0.034480, 20
9.739460, 0.016116, 20
9.739555, 0.004762, 20
9.739564, 0.000419, 20
9.739564, 0.000000, 20
