0.000112, 0.011209, 20
0.000560, 0.022417, 20
0.001569, 0.050439, 20
0.003363, 0.089670, 20
0.006165, 0.140109, 20
0.010200, 0.201757, 20
0.015692, 0.274614, 20
0.022866, 0.358679, 20
0.031945, 0.453954, 20
0.043154, 0.560437, 20
0.056716, 0.678128, 20
0.072857, 0.807029, 20
0.091800, 0.947138, 20
0.113769, 1.098456, 20
0.138988, 1.260982, 20
0.167571, 1.429113, 20
0.199515, 1.597244, 20
0.234823, 1.765375, 20
0.273493, 1.933506, 20
0.315526, 2.101637, 20
0.360921, 2.269768, 20
0.409679, 2.437899, 20
0.461800, 2.606030, 20
0.517283, 2.774161, 20
0.576129, 2.942292, 20
0.638225, 3.104819, 20
0.703348, 3.256137, 20
0.771273, 3.396246, 20
0.841776, 3.525147, 20
0.914633, 3.642838, 20
0.989619, 3.749321, 20
1.066511, 3.844595, 20
1.145084, 3.928661, 20
1.225115, 4.001518, 20
1.306378, 4.063166, 20
1.388650, 4.113605, 20
1.471707, 4.152836, 20
1.555324, 4.180857, 20
1.639239, 4.195769, 20
1.723078, 4.191966, 20
1.806506, 4.171350, 20
1.889296, 4.139525, 20
1.971226, 4.096492, 20
2.052071, 4.042250, 20
2.131607, 3.976799, 20
2.209610, 3.900139, 20
2.285855, 3.812271, 20
2.360119, 3.713193, 20
2.432177, 3.602908, 20
2.501805, 3.481413, 20
2.568779, 3.348710, 20
2.632875, 3.204798, 20
2.693869, 3.049677, 20
2.751574, 2.885249, 20
2.805916, 2.717118, 20
2.856896, 2.548987, 20
2.904513, 2.380856, 20
2.948768, 2.212725, 20
2.989659, 2.044594, 20
3.027189, 1.876463, 20
3.061355, 1.708332, 20
3.092159, 1.540201, 20
3.119601, 1.372070, 20
3.143718, 1.205840, 20
3.164660, 1.047116, 20
3.182652, 0.899601, 20
3.197918, 0.763295, 20
3.210682, 0.638198, 20
3.221168, 0.524309, 20
3.229601, 0.421629, 20
3.236204, 0.330158, 20
3.241202, 0.249895, 20
3.244818, 0.180841, 20
3.247278, 0.122996, 20
3.248806, 0.076360, 20
3.249624, 0.040932, 20
3.249958, 0.016713, 20
3.250033, 0.003703, 20
3.250033, 0.000000, 20
