0.000070, 0.007025, 20
0.000351, 0.014050, 20
0.000983, 0.031612, 20
0.002107, 0.056198, 20
0.003864, 0.087810, 20
0.006393, 0.126446, 20
0.009835, 0.172107, 20
0.014331, 0.224793, 20
0.020021, 0.284504, 20
0.027045, 0.351239, 20
0.035545, 0.424999, 20
0.045661, 0.505784, 20
0.057533, 0.593594, 20
0.071302, 0.688428, 20
0.087107, 0.790288, 20
0.105091, 0.899172, 20
0.125392, 1.015081, 20
0.148153, 1.138014, 20
0.173512, 1.267973, 20
0.201611, 1.404956, 20
0.232590, 1.548964, 20
0.266590, 1.699997, 20
0.303751, 1.858054, 20
0.344214, 2.023136, 20
0.388119, 2.195244, 20
0.435607, 2.374375, 20
0.486747, 2.557020, 20
0.529396, 2.132451, 20
0.570400, 2.050203, 20
0.613345, 2.147231, 20
0.658098, 2.237684, 20
0.704518, 2.321003, 20
0.752452, 2.396673, 20
0.801737, 2.464273, 20
0.852208, 2.523535, 20
0.903697, 2.574435, 20
0.956043, 2.617303, 20
1.009102, 2.652965, 20
1.062760, 2.682899, 20
1.116948, 2.709408, 20
1.171664, 2.735765, 20
1.226953, 2.764486, 20
1.282939, 2.799268, 20
1.339866, 2.846344, 20
1.398106, 2.912008, 20
1.458144, 3.001913, 20
1.520550, 3.120326, 20
1.585940, 3.269488, 20
1.654925, 3.449261, 20
1.728068, 3.657151, 20
1.805843, 3.888714, 20
1.888607, 4.138217, 20
1.976595, 4.399391, 20
2.069917, 4.666112, 20
2.168575, 4.932905, 20
2.272480, 5.195233, 20
2.381472, 5.449601, 20
2.495342, 5.693515, 20
2.613850, 5.925365, 20
2.736735, 6.144269, 20
2.863733, 6.349914, 20
2.994581, 6.542414, 20
3.129025, 6.722188, 20
3.266823, 6.889866, 20
3.407747, 7.046220, 20
3.551589, 7.192109, 20
3.698096, 7.325321, 20
3.847027, 7.446569, 20
3.998223, 7.559802, 20
4.151542, 7.665936, 20
4.306859, 7.765852, 20
4.464066, 7.860373, 20
4.623071, 7.950248, 20
4.783794, 8.036122, 20
4.946163, 8.118494, 20
5.110117, 8.197668, 20
5.275591, 8.273690, 20
5.442516, 8.346262, 20
5.610809, 8.414658, 20
5.780361, 8.477620, 20
5.951027, 8.533265, 20
6.122607, 8.579024, 20
6.294840, 8.611619, 20
6.467382, 8.627127, 20
6.639805, 8.621156, 20
6.811588, 8.589138, 20
6.982123, 8.526731, 20
7.150728, 8.430286, 20
7.316674, 8.297299, 20
7.479209, 8.126746, 20
7.637594, 7.919228, 20
7.791132, 7.676890, 20
7.939289, 7.407857, 20
8.081720, 7.121539, 20
8.218176, 6.822802, 20
8.348491, 6.515793, 20
8.472576, 6.204216, 20
8.590399, 5.891190, 20
8.701984, 5.579201, 20
8.807386, 5.270122, 20
8.906692, 4.965279, 20
9.000002, 4.665531, 20
9.087429, 4.371366, 20
9.169089, 4.082978, 20
9.245096, 3.800349, 20
9.315562, 3.523304, 20
9.380593, 3.251561, 20
9.440374, 2.989030, 20
9.495172, 2.739929, 20
9.545256, 2.504152, 20
9.590879, 2.281152, 20
9.632287, 2.070428, 20
9.669718, 1.871526, 20
9.703398, 1.684038, 20
9.733550, 1.507603, 20
9.760388, 1.341898, 20
9.784121, 1.186644, 20
9.804953, 1.041593, 20
9.823084, 0.906533, 20
9.838709, 0.781282, 20
9.852023, 0.665681, 20
9.863215, 0.559599, 20
9.872474, 0.462926, 20
9.879985, 0.375568, 20
9.885934, 0.297452, 20
9.890504, 0.228519, 20
9.893879, 0.168722, 20
9.896239, 0.118027, 20
9.897768, 0.076409, 20
9.898645, 0.043850, 20
9.899051, 0.020341, 20
9.899169, 0.005875, 20
9.899178, 0.000452, 20
9.899178, 0.000000, 20
