dt,x,y,position,velocity,acceleration,jerk,heading
0.02,6.769262,18.287929,-4.697762,-1.82827,4.411731,-41.089875,3.184945
0.02,6.734165,18.287093,-4.73287,-1.755379,3.644556,-38.358761,3.145801
0.02,6.700227,18.287596,-4.766811,-1.697073,2.915281,-36.463753,3.107769
0.02,6.667237,18.28932,-4.799846,-1.651768,2.265244,-32.501834,3.071074
0.02,6.635031,18.292168,-4.832178,-1.616581,1.759361,-25.294176,3.035892
0.02,6.603495,18.296053,-4.863952,-1.588703,1.39391,-18.27255,3.002352
0.02,6.572561,18.300894,-4.895263,-1.565547,1.157787,-11.806131,2.970534
0.02,6.542198,18.306614,-4.92616,-1.544846,1.035071,-6.135798,2.940481
0.02,6.512408,18.313131,-4.956654,-1.524697,1.007437,-1.381686,2.912204
0.02,6.483219,18.32036,-4.986725,-1.503574,1.056136,2.434916,2.885685
0.02,6.454673,18.328211,-5.016331,-1.480306,1.163408,5.363606,2.860886
0.02,6.426826,18.336593,-5.045412,-1.454039,1.313368,7.498005,2.837757
0.02,6.399741,18.345409,-5.073896,-1.42419,1.492425,8.95284,2.816234
0.02,6.373483,18.354563,-5.101704,-1.390403,1.689382,9.847874,2.796248
0.02,6.348116,18.363957,-5.128754,-1.352496,1.895313,10.29656,2.77773
0.02,6.323705,18.373495,-5.154963,-1.31043,2.10332,10.400325,2.760605
0.02,6.300308,18.383084,-5.180248,-1.264265,2.308229,10.245453,2.744802
0.02,6.277982,18.392632,-5.204531,-1.214139,2.506297,9.903385,2.730254
0.02,6.256775,18.402053,-5.227735,-1.160241,2.694912,9.430769,2.716894
0.02,6.236735,18.411265,-5.249791,-1.102794,2.872358,8.872318,2.70466
0.02,6.217902,18.420189,-5.270632,-1.042042,3.037589,8.261533,2.693496
0.02,6.200312,18.428756,-5.290197,-0.978241,3.190063,7.623695,2.683347
0.02,6.183998,18.436897,-5.30843,-0.911649,3.329598,6.976774,2.674166
0.02,6.168986,18.444552,-5.32528,-0.842524,3.456269,6.333506,2.665909
0.02,6.155302,18.451665,-5.340703,-0.771117,3.570311,5.702132,2.658535
0.02,6.142958,18.458191,-5.354666,-0.698168,3.647478,3.858354,2.652005
0.02,6.131923,18.464112,-5.367189,-0.626155,3.600628,-2.342527,2.646263
0.02,6.122133,18.469433,-5.378331,-0.557112,3.452178,-7.422463,2.641243
0.02,6.113522,18.474166,-5.388158,-0.491328,3.289187,-8.149572,2.636882
0.02,6.106018,18.47833,-5.396739,-0.429055,3.113642,-8.777243,2.633125
0.02,6.099551,18.481948,-5.404149,-0.370508,2.92734,-9.31509,2.629918
0.02,6.094047,18.485048,-5.410467,-0.31587,2.731896,-9.772216,2.62721
0.02,6.089431,18.487664,-5.415773,-0.265295,2.528755,-10.157044,2.624955
0.02,6.085626,18.48983,-5.420151,-0.218911,2.319208,-10.477351,2.623106
0.02,6.082556,18.491585,-5.423687,-0.176823,2.104401,-10.740378,2.621622
0.02,6.080142,18.492969,-5.42647,-0.139116,1.885347,-10.952671,2.620459
0.02,6.078306,18.494024,-5.428587,-0.105857,1.662938,-11.120459,2.619577
0.02,6.07697,18.494793,-5.430129,-0.077098,1.437948,-11.249487,2.618936
0.02,6.076054,18.495321,-5.431186,-0.052878,1.211043,-11.345246,2.618498
0.02,6.075478,18.495653,-5.431851,-0.033222,0.982785,-11.412894,2.618222
0.02,6.075164,18.495835,-5.432214,-0.018149,0.753635,-11.457527,2.618072
0.02,6.075031,18.495911,-5.432367,-0.00767,0.523953,-11.484115,2.618009
0.02,6.075,18.495929,-5.432403,-0.00179,0.294006,-11.497332,2.617994
0.02,6.075,18.495929,-5.432403,0,0.089497,-10.225441,2.617994
