0.000068, 0.006790, 20
0.000492, 0.021228, 20
0.001448, 0.047763, 20
0.003146, 0.084911, 20
0.005799, 0.132673, 20
0.009620, 0.191046, 20
0.014821, 0.260028, 20
0.021613, 0.339615, 20
0.030209, 0.429801, 20
0.040821, 0.530573, 20
0.053659, 0.641916, 20
0.068935, 0.763801, 20
0.086859, 0.896187, 20
0.107639, 1.039017, 20
0.131483, 1.192205, 20
0.158596, 1.355632, 20
0.189179, 1.529138, 20
0.223429, 1.712507, 20
0.261432, 1.900179, 20
0.303164, 2.086564, 20
0.348590, 2.271314, 20
0.397670, 2.454025, 20
0.450355, 2.634247, 20
0.506585, 2.811481, 20
0.566289, 2.985192, 20
0.629385, 3.154817, 20
0.695781, 3.319781, 20
0.765371, 3.479514, 20
0.838040, 3.633466, 20
0.913663, 3.781133, 20
0.992104, 3.922069, 20
1.073223, 4.055911, 20
1.156870, 4.182387, 20
1.242897, 4.301328, 20
1.331150, 4.412675, 20
1.421480, 4.516470, 20
1.513737, 4.612853, 20
1.607778, 4.702048, 20
1.703465, 4.784344, 20
1.800666, 4.860072, 20
1.899258, 4.929584, 20
1.999122, 4.993230, 20
2.100067, 5.047244, 20
2.201831, 5.088190, 20
2.304169, 5.116876, 20
2.406849, 5.134011, 20
2.509653, 5.140194, 20
2.612371, 5.135904, 20
2.714801, 5.121503, 20
2.816746, 5.097237, 20
2.918010, 5.063246, 20
3.018402, 5.019570, 20
3.117725, 4.966166, 20
3.215784, 4.902922, 20
3.312377, 4.829675, 20
3.407302, 4.746228, 20
3.500349, 4.652380, 20
3.591308, 4.547949, 20
3.679952, 4.432166, 20
3.765997, 4.302275, 20
3.849186, 4.159440, 20
3.929326, 4.007008, 20
4.006238, 3.845619, 20
4.079763, 3.676241, 20
4.149768, 3.500229, 20
4.216155, 3.319367, 20
4.278873, 3.135886, 20
4.337922, 2.952437, 20
4.393362, 2.772014, 20
4.445318, 2.597811, 20
4.493978, 2.433007, 20
4.539589, 2.280519, 20
4.582443, 2.142715, 20
4.622866, 2.021175, 20
4.661197, 1.916504, 20
4.697762, 1.828270, 20
4.732870, 1.755379, 20
4.766811, 1.697073, 20
4.799846, 1.651768, 20
4.832178, 1.616581, 20
4.863952, 1.588703, 20
4.895263, 1.565547, 20
4.926160, 1.544846, 20
4.956654, 1.524697, 20
4.986725, 1.503574, 20
5.016331, 1.480306, 20
5.045412, 1.454039, 20
5.073896, 1.424190, 20
5.101704, 1.390403, 20
5.128754, 1.352496, 20
5.154963, 1.310430, 20
5.180248, 1.264265, 20
5.204531, 1.214139, 20
5.227735, 1.160241, 20
5.249791, 1.102794, 20
5.270632, 1.042042, 20
5.290197, 0.978241, 20
5.308430, 0.911649, 20
5.325280, 0.842524, 20
5.340703, 0.771117, 20
5.354666, 0.698168, 20
5.367189, 0.626155, 20
5.378331, 0.557112, 20
5.388158, 0.491328, 20
5.396739, 0.429055, 20
5.404149, 0.370508, 20
5.410467, 0.315870, 20
5.415773, 0.265295, 20
5.420151, 0.218911, 20
5.423687, 0.176823, 20
5.426470, 0.139116, 20
5.428587, 0.105857, 20
5.430129, 0.077098, 20
5.431186, 0.052878, 20
5.431851, 0.033222, 20
5.432214, 0.018149, 20
5.432367, 0.007670, 20
5.432403, 0.001790, 20
5.432403, 0.000000, 20
